F_level,priority_date,visa_bulletin_date,table_type,raw_value,status,visa_wait_time,raw_category
1,2012-04-22,2019-03-01 00:00:00,dates_for_filing,22APR12,F,6.855578370978781,F1
2A,2017-12-08,2019-03-01 00:00:00,dates_for_filing,08DEC17,F,1.2265571526351813,F2A
2B,2014-06-22,2019-03-01 00:00:00,dates_for_filing,22JUN14,F,4.689938398357289,F2B
3,2007-03-01,2019-03-01 00:00:00,dates_for_filing,01MAR07,F,12.0,F3
4,2006-06-22,2019-03-01 00:00:00,dates_for_filing,22JUN06,F,12.68993839835729,F4
1,2011-10-22,2019-03-01 00:00:00,final_action,22OCT11,F,7.356605065023956,F1
2A,2017-01-08,2019-03-01 00:00:00,final_action,08JAN17,F,2.1409993155373033,F2A
2B,2012-08-01,2019-03-01 00:00:00,final_action,01AUG12,F,6.579055441478439,F2B
3,2006-09-08,2019-03-01 00:00:00,final_action,08SEP06,F,12.476386036960985,F3
4,2005-09-22,2019-03-01 00:00:00,final_action,22SEP05,F,13.437371663244353,F4
1,2012-04-08,2019-02-01 00:00:00,dates_for_filing,08APR12,F,6.8172484599589325,F1
2A,2017-12-01,2019-02-01 00:00:00,dates_for_filing,01DEC17,F,1.1690622861054072,F2A
2B,2014-06-22,2019-02-01 00:00:00,dates_for_filing,22JUN14,F,4.61327857631759,F2B
3,2007-02-01,2019-02-01 00:00:00,dates_for_filing,01FEB07,F,12.0,F3
4,2006-06-15,2019-02-01 00:00:00,dates_for_filing,15JUN06,F,12.632443531827516,F4
1,2011-09-22,2019-02-01 00:00:00,final_action,22SEP11,F,7.36208076659822,F1
2A,2016-12-01,2019-02-01 00:00:00,final_action,01DEC16,F,2.1683778234086244,F2A
2B,2012-05-01,2019-02-01 00:00:00,final_action,01MAY12,F,6.754277891854894,F2B
3,2006-08-22,2019-02-01 00:00:00,final_action,22AUG06,F,12.446269678302533,F3
4,2005-06-22,2019-02-01 00:00:00,final_action,22JUN05,F,13.612594113620808,F4
1,2012-03-08,2019-01-01 00:00:00,dates_for_filing,08MAR12,F,6.8172484599589325,F1
2A,2017-12-01,2019-01-01 00:00:00,dates_for_filing,01DEC17,F,1.0841889117043122,F2A
2B,2014-03-22,2019-01-01 00:00:00,dates_for_filing,22MAR14,F,4.780287474332649,F2B
3,2007-01-08,2019-01-01 00:00:00,dates_for_filing,08JAN07,F,11.980835044490075,F3
4,2006-05-15,2019-01-01 00:00:00,dates_for_filing,15MAY06,F,12.632443531827516,F4
1,2011-08-22,2019-01-01 00:00:00,final_action,22AUG11,F,7.36208076659822,F1
2A,2016-11-08,2019-01-01 00:00:00,final_action,08NOV16,F,2.1464750171115674,F2A
2B,2012-03-15,2019-01-01 00:00:00,final_action,15MAR12,F,6.798083504449007,F2B
3,2006-08-15,2019-01-01 00:00:00,final_action,15AUG06,F,12.380561259411362,F3
4,2005-05-22,2019-01-01 00:00:00,final_action,22MAY05,F,13.612594113620808,F4
1,2012-03-08,2018-12-01 00:00:00,dates_for_filing,08MAR12,F,6.7323750855578375,F1
2A,2017-12-01,2018-12-01 00:00:00,dates_for_filing,01DEC17,F,0.999315537303217,F2A
2B,2014-03-22,2018-12-01 00:00:00,dates_for_filing,22MAR14,F,4.695414099931554,F2B
3,2007-01-08,2018-12-01 00:00:00,dates_for_filing,08JAN07,F,11.89596167008898,F3
4,2006-02-01,2018-12-01 00:00:00,dates_for_filing,01FEB06,F,12.829568788501026,F4
1,2011-08-08,2018-12-01 00:00:00,final_action,08AUG11,F,7.315537303216975,F1
2A,2016-10-08,2018-12-01 00:00:00,final_action,08OCT16,F,2.1464750171115674,F2A
2B,2012-02-15,2018-12-01 00:00:00,final_action,15FEB12,F,6.792607802874743,F2B
3,2006-08-01,2018-12-01 00:00:00,final_action,01AUG06,F,12.334017796030116,F3
4,2005-04-22,2018-12-01 00:00:00,final_action,22APR05,F,13.609856262833675,F4
1,2012-03-08,2018-11-01 00:00:00,dates_for_filing,08MAR12,F,6.650239561943874,F1
2A,2017-12-01,2018-11-01 00:00:00,dates_for_filing,01DEC17,F,0.917180013689254,F2A
2B,2014-03-22,2018-11-01 00:00:00,dates_for_filing,22MAR14,F,4.61327857631759,F2B
3,2007-01-08,2018-11-01 00:00:00,dates_for_filing,08JAN07,F,11.813826146475018,F3
4,2005-06-01,2018-11-01 00:00:00,dates_for_filing,01JUN05,F,13.418206707734429,F4
1,2011-06-22,2018-11-01 00:00:00,final_action,22JUN11,F,7.36208076659822,F1
2A,2016-09-15,2018-11-01 00:00:00,final_action,15SEP16,F,2.127310061601643,F2A
2B,2012-01-01,2018-11-01 00:00:00,final_action,01JAN12,F,6.833675564681725,F2B
3,2006-07-08,2018-11-01 00:00:00,final_action,08JUL06,F,12.317590691307323,F3
4,2005-03-22,2018-11-01 00:00:00,final_action,22MAR05,F,13.612594113620808,F4
1,2012-03-08,2018-10-01 00:00:00,dates_for_filing,08MAR12,F,6.565366187542779,F1
2A,2017-12-01,2018-10-01 00:00:00,dates_for_filing,01DEC17,F,0.8323066392881588,F2A
2B,2014-03-22,2018-10-01 00:00:00,dates_for_filing,22MAR14,F,4.528405201916495,F2B
3,2007-01-08,2018-10-01 00:00:00,dates_for_filing,08JAN07,F,11.728952772073923,F3
4,2005-06-01,2018-10-01 00:00:00,dates_for_filing,01JUN05,F,13.333333333333334,F4
1,2011-06-01,2018-10-01 00:00:00,final_action,01JUN11,F,7.3347022587268995,F1
2A,2016-08-22,2018-10-01 00:00:00,final_action,22AUG16,F,2.108145106091718,F2A
2B,2011-11-22,2018-10-01 00:00:00,final_action,22NOV11,F,6.8583162217659135,F2B
3,2006-06-15,2018-10-01 00:00:00,final_action,15JUN06,F,12.295687885010267,F3
4,2005-02-15,2018-10-01 00:00:00,final_action,15FEB05,F,13.623545516769337,F4
1,2012-03-08,2018-09-01 00:00:00,dates_for_filing,08MAR12,F,6.483230663928816,F1
2A,2017-12-01,2018-09-01 00:00:00,dates_for_filing,01DEC17,F,0.7501711156741958,F2A
2B,2014-03-22,2018-09-01 00:00:00,dates_for_filing,22MAR14,F,4.446269678302532,F2B
3,2006-09-22,2018-09-01 00:00:00,dates_for_filing,22SEP06,F,11.942505133470226,F3
4,2005-05-01,2018-09-01 00:00:00,dates_for_filing,01MAY05,F,13.336071184120465,F4
1,2011-04-08,2018-09-01 00:00:00,final_action,08APR11,F,7.40041067761807,F1
2A,2016-07-22,2018-09-01 00:00:00,final_action,22JUL16,F,2.11088295687885,F2A
2B,2011-11-01,2018-09-01 00:00:00,final_action,01NOV11,F,6.833675564681725,F2B
3,2006-05-01,2018-09-01 00:00:00,final_action,01MAY06,F,12.336755646817249,F3
4,2005-01-08,2018-09-01 00:00:00,final_action,08JAN05,F,13.645448323066393,F4
1,2012-03-08,2018-08-01 00:00:00,dates_for_filing,08MAR12,F,6.398357289527721,F1
2A,2017-12-01,2018-08-01 00:00:00,dates_for_filing,01DEC17,F,0.6652977412731006,F2A
2B,2012-01-08,2018-08-01 00:00:00,dates_for_filing,08JAN12,F,6.562628336755647,F2B
3,2006-09-22,2018-08-01 00:00:00,dates_for_filing,22SEP06,F,11.85763175906913,F3
4,2005-05-01,2018-08-01 00:00:00,dates_for_filing,01MAY05,F,13.25119780971937,F4
1,2011-05-08,2018-08-01 00:00:00,final_action,08MAY11,F,7.233401779603011,F1
2A,2016-07-22,2018-08-01 00:00:00,final_action,22JUL16,F,2.026009582477755,F2A
2B,2011-10-22,2018-08-01 00:00:00,final_action,22OCT11,F,6.776180698151951,F2B
3,2006-06-15,2018-08-01 00:00:00,final_action,15JUN06,F,12.128678986995208,F3
4,2004-12-22,2018-08-01 00:00:00,final_action,22DEC04,F,13.607118412046544,F4
1,2012-03-08,2018-07-01 00:00:00,dates_for_filing,08MAR12,F,6.313483915126626,F1
2A,2017-12-01,2018-07-01 00:00:00,dates_for_filing,01DEC17,F,0.5804243668720055,F2A
2B,2012-01-08,2018-07-01 00:00:00,dates_for_filing,08JAN12,F,6.477754962354552,F2B
3,2006-09-22,2018-07-01 00:00:00,dates_for_filing,22SEP06,F,11.772758384668036,F3
4,2005-05-01,2018-07-01 00:00:00,dates_for_filing,01MAY05,F,13.166324435318275,F4
1,2011-04-22,2018-07-01 00:00:00,final_action,22APR11,F,7.19233401779603,F1
2A,2016-06-22,2018-07-01 00:00:00,final_action,22JUN16,F,2.023271731690623,F2A
2B,2011-08-15,2018-07-01 00:00:00,final_action,15AUG11,F,6.877481177275839,F2B
3,2006-05-01,2018-07-01 00:00:00,final_action,01MAY06,F,12.167008898015059,F3
4,2004-11-15,2018-07-01 00:00:00,final_action,15NOV04,F,13.623545516769337,F4
1,2012-01-08,2018-06-01 00:00:00,dates_for_filing,08JAN12,F,6.395619438740589,F1
2A,2017-09-22,2018-06-01 00:00:00,dates_for_filing,22SEP17,F,0.6899383983572895,F2A
2B,2011-09-08,2018-06-01 00:00:00,dates_for_filing,08SEP11,F,6.729637234770705,F2B
3,2006-09-08,2018-06-01 00:00:00,dates_for_filing,08SEP06,F,11.728952772073923,F3
4,2005-04-01,2018-06-01 00:00:00,dates_for_filing,01APR05,F,13.166324435318275,F4
1,2011-04-08,2018-06-01 00:00:00,final_action,08APR11,F,7.148528405201916,F1
2A,2016-06-08,2018-06-01 00:00:00,final_action,08JUN16,F,1.9794661190965093,F2A
2B,2011-06-22,2018-06-01 00:00:00,final_action,22JUN11,F,6.9431895961670085,F2B
3,2006-03-15,2018-06-01 00:00:00,final_action,15MAR06,F,12.213552361396303,F3
4,2004-10-22,2018-06-01 00:00:00,final_action,22OCT04,F,13.607118412046544,F4
1,2012-01-08,2018-05-01 00:00:00,dates_for_filing,08JAN12,F,6.310746064339494,F1
2A,2017-09-22,2018-05-01 00:00:00,dates_for_filing,22SEP17,F,0.6050650239561944,F2A
2B,2011-09-08,2018-05-01 00:00:00,dates_for_filing,08SEP11,F,6.6447638603696095,F2B
3,2006-09-08,2018-05-01 00:00:00,dates_for_filing,08SEP06,F,11.644079397672828,F3
4,2005-04-01,2018-05-01 00:00:00,dates_for_filing,01APR05,F,13.08145106091718,F4
1,2011-04-08,2018-05-01 00:00:00,final_action,08APR11,F,7.063655030800821,F1
2A,2016-06-01,2018-05-01 00:00:00,final_action,01JUN16,F,1.9137577002053388,F2A
2B,2011-05-15,2018-05-01 00:00:00,final_action,15MAY11,F,6.962354551676934,F2B
3,2006-02-01,2018-05-01 00:00:00,final_action,01FEB06,F,12.243668720054757,F3
4,2004-10-01,2018-05-01 00:00:00,final_action,01OCT04,F,13.579739904175222,F4
1,2012-01-01,2018-04-01 00:00:00,dates_for_filing,01JAN12,F,6.247775496235455,F1
2A,2017-09-22,2018-04-01 00:00:00,dates_for_filing,22SEP17,F,0.5229295003422314,F2A
2B,2011-09-01,2018-04-01 00:00:00,dates_for_filing,01SEP11,F,6.581793292265571,F2B
3,2006-09-01,2018-04-01 00:00:00,dates_for_filing,01SEP06,F,11.58110882956879,F3
4,2005-03-08,2018-04-01 00:00:00,dates_for_filing,08MAR05,F,13.065023956194388,F4
1,2011-04-08,2018-04-01 00:00:00,final_action,08APR11,F,6.981519507186858,F1
2A,2016-05-01,2018-04-01 00:00:00,final_action,01MAY16,F,1.9164955509924708,F2A
2B,2011-04-08,2018-04-01 00:00:00,final_action,08APR11,F,6.981519507186858,F2B
3,2006-01-08,2018-04-01 00:00:00,final_action,08JAN06,F,12.227241615331964,F3
4,2004-09-15,2018-04-01 00:00:00,final_action,15SEP04,F,13.541409993155373,F4
1,2012-01-01,2018-03-01 00:00:00,dates_for_filing,01JAN12,F,6.16290212183436,F1
2A,2017-05-01,2018-03-01 00:00:00,dates_for_filing,01MAY17,F,0.8323066392881588,F2A
2B,2011-09-01,2018-03-01 00:00:00,dates_for_filing,01SEP11,F,6.496919917864476,F2B
3,2005-12-01,2018-03-01 00:00:00,dates_for_filing,01DEC05,F,12.24640657084189,F3
4,2005-01-22,2018-03-01 00:00:00,dates_for_filing,22JAN05,F,13.103353867214237,F4
1,2011-03-22,2018-03-01 00:00:00,final_action,22MAR11,F,6.9431895961670085,F1
2A,2016-03-22,2018-03-01 00:00:00,final_action,22MAR16,F,1.9411362080766599,F2A
2B,2011-03-01,2018-03-01 00:00:00,final_action,01MAR11,F,7.000684462696783,F2B
3,2005-12-15,2018-03-01 00:00:00,final_action,15DEC05,F,12.208076659822039,F3
4,2004-08-22,2018-03-01 00:00:00,final_action,22AUG04,F,13.522245037645447,F4
1,2012-01-01,2018-02-01 00:00:00,dates_for_filing,01JAN12,F,6.0862422997946615,F1
2A,2016-11-01,2018-02-01 00:00:00,dates_for_filing,01NOV16,F,1.2511978097193703,F2A
2B,2011-09-01,2018-02-01 00:00:00,dates_for_filing,01SEP11,F,6.420260095824777,F2B
3,2005-12-01,2018-02-01 00:00:00,dates_for_filing,01DEC05,F,12.16974674880219,F3
4,2004-11-15,2018-02-01 00:00:00,dates_for_filing,15NOV04,F,13.212867898699521,F4
1,2011-03-15,2018-02-01 00:00:00,final_action,15MAR11,F,6.885694729637235,F1
2A,2016-03-01,2018-02-01 00:00:00,final_action,01MAR16,F,1.9219712525667352,F2A
2B,2011-01-15,2018-02-01 00:00:00,final_action,15JAN11,F,7.047227926078029,F2B
3,2005-11-15,2018-02-01 00:00:00,final_action,15NOV05,F,12.213552361396303,F3
4,2004-07-22,2018-02-01 00:00:00,final_action,22JUL04,F,13.530458590006845,F4
1,2012-01-01,2018-01-01 00:00:00,dates_for_filing,01JAN12,F,6.0013689253935665,F1
2A,2016-11-01,2018-01-01 00:00:00,dates_for_filing,01NOV16,F,1.1663244353182751,F2A
2B,2011-09-01,2018-01-01 00:00:00,dates_for_filing,01SEP11,F,6.335386721423682,F2B
3,2005-12-01,2018-01-01 00:00:00,dates_for_filing,01DEC05,F,12.084873374401095,F3
4,2004-11-15,2018-01-01 00:00:00,dates_for_filing,15NOV04,F,13.127994524298426,F4
1,2011-03-15,2018-01-01 00:00:00,final_action,15MAR11,F,6.80082135523614,F1
2A,2016-02-01,2018-01-01 00:00:00,final_action,01FEB16,F,1.9164955509924708,F2A
2B,2010-12-01,2018-01-01 00:00:00,final_action,01DEC10,F,7.085557837097878,F2B
3,2005-10-08,2018-01-01 00:00:00,final_action,08OCT05,F,12.232717316906228,F3
4,2004-06-22,2018-01-01 00:00:00,final_action,22JUN04,F,13.527720739219713,F4
1,2012-01-01,2017-12-01 00:00:00,dates_for_filing,01JAN12,F,5.916495550992471,F1
2A,2016-11-01,2017-12-01 00:00:00,dates_for_filing,01NOV16,F,1.08145106091718,F2A
2B,2011-09-01,2017-12-01 00:00:00,dates_for_filing,01SEP11,F,6.250513347022587,F2B
3,2005-12-01,2017-12-01 00:00:00,dates_for_filing,01DEC05,F,12.0,F3
4,2004-11-15,2017-12-01 00:00:00,dates_for_filing,15NOV04,F,13.043121149897331,F4
1,2011-02-01,2017-12-01 00:00:00,final_action,01FEB11,F,6.830937713894593,F1
2A,2015-12-22,2017-12-01 00:00:00,final_action,22DEC15,F,1.943874058863792,F2A
2B,2010-11-22,2017-12-01 00:00:00,final_action,22NOV10,F,7.025325119780972,F2B
3,2005-09-08,2017-12-01 00:00:00,final_action,08SEP05,F,12.229979466119097,F3
4,2004-06-08,2017-12-01 00:00:00,final_action,08JUN04,F,13.481177275838467,F4
1,2012-01-01,2017-11-01 00:00:00,dates_for_filing,01JAN12,F,5.834360027378508,F1
2A,2016-11-01,2017-11-01 00:00:00,dates_for_filing,01NOV16,F,0.999315537303217,F2A
2B,2011-09-01,2017-11-01 00:00:00,dates_for_filing,01SEP11,F,6.168377823408624,F2B
3,2005-12-01,2017-11-01 00:00:00,dates_for_filing,01DEC05,F,11.917864476386036,F3
4,2004-11-15,2017-11-01 00:00:00,dates_for_filing,15NOV04,F,12.960985626283367,F4
1,2011-01-22,2017-11-01 00:00:00,final_action,22JAN11,F,6.776180698151951,F1
2A,2015-11-15,2017-11-01 00:00:00,final_action,15NOV15,F,1.9630390143737166,F2A
2B,2010-11-15,2017-11-01 00:00:00,final_action,15NOV10,F,6.962354551676934,F2B
3,2005-08-15,2017-11-01 00:00:00,final_action,15AUG05,F,12.213552361396303,F3
4,2004-05-22,2017-11-01 00:00:00,final_action,22MAY04,F,13.44558521560575,F4
1,2012-01-01,2017-10-01 00:00:00,dates_for_filing,01JAN12,F,5.749486652977413,F1
2A,2016-11-01,2017-10-01 00:00:00,dates_for_filing,01NOV16,F,0.9144421629021219,F2A
2B,2011-09-01,2017-10-01 00:00:00,dates_for_filing,01SEP11,F,6.083504449007529,F2B
3,2005-12-01,2017-10-01 00:00:00,dates_for_filing,01DEC05,F,11.832991101984941,F3
4,2004-11-15,2017-10-01 00:00:00,dates_for_filing,15NOV04,F,12.876112251882272,F4
1,2010-12-22,2017-10-01 00:00:00,final_action,22DEC10,F,6.776180698151951,F1
2A,2015-10-22,2017-10-01 00:00:00,final_action,22OCT15,F,1.943874058863792,F2A
2B,2010-11-08,2017-10-01 00:00:00,final_action,08NOV10,F,6.896646132785763,F2B
3,2005-07-22,2017-10-01 00:00:00,final_action,22JUL05,F,12.19438740588638,F3
4,2004-05-08,2017-10-01 00:00:00,final_action,08MAY04,F,13.399041752224504,F4
1,2011-07-22,2017-09-01 00:00:00,dates_for_filing,22JUL11,F,6.113620807665982,F1
2A,2016-04-08,2017-09-01 00:00:00,dates_for_filing,08APR16,F,1.3990417522245038,F2A
2B,2011-09-01,2017-09-01 00:00:00,dates_for_filing,01SEP11,F,6.0013689253935665,F2B
3,2005-12-01,2017-09-01 00:00:00,dates_for_filing,01DEC05,F,11.75085557837098,F3
4,2004-11-15,2017-09-01 00:00:00,dates_for_filing,15NOV04,F,12.793976728268309,F4
1,2010-05-01,2017-09-01 00:00:00,final_action,01MAY10,F,7.337440109514032,F1
2A,2015-10-01,2017-09-01 00:00:00,final_action,01OCT15,F,1.919233401779603,F2A
2B,2010-11-01,2017-09-01 00:00:00,final_action,01NOV10,F,6.833675564681725,F2B
3,2005-07-08,2017-09-01 00:00:00,final_action,08JUL05,F,12.150581793292266,F3
4,2002-01-01,2017-09-01 00:00:00,final_action,01JAN02,F,15.665982203969884,F4
1,2011-07-22,2017-08-01 00:00:00,dates_for_filing,22JUL11,F,6.028747433264887,F1
2A,2016-04-08,2017-08-01 00:00:00,dates_for_filing,08APR16,F,1.3141683778234086,F2A
2B,2011-09-01,2017-08-01 00:00:00,dates_for_filing,01SEP11,F,5.916495550992471,F2B
3,2005-12-01,2017-08-01 00:00:00,dates_for_filing,01DEC05,F,11.665982203969884,F3
4,2004-11-15,2017-08-01 00:00:00,dates_for_filing,15NOV04,F,12.709103353867214,F4
1,2010-12-22,2017-08-01 00:00:00,final_action,22DEC10,F,6.609171800136893,F1
2A,2015-09-22,2017-08-01 00:00:00,final_action,22SEP15,F,1.8590006844626967,F2A
2B,2010-11-01,2017-08-01 00:00:00,final_action,01NOV10,F,6.74880219028063,F2B
3,2005-07-08,2017-08-01 00:00:00,final_action,08JUL05,F,12.06570841889117,F3
4,2004-05-08,2017-08-01 00:00:00,final_action,08MAY04,F,13.232032854209445,F4
1,2011-07-22,2017-07-01 00:00:00,dates_for_filing,22JUL11,F,5.943874058863792,F1
2A,2016-04-08,2017-07-01 00:00:00,dates_for_filing,08APR16,F,1.2292950034223136,F2A
2B,2011-09-01,2017-07-01 00:00:00,dates_for_filing,01SEP11,F,5.831622176591376,F2B
3,2005-12-01,2017-07-01 00:00:00,dates_for_filing,01DEC05,F,11.58110882956879,F3
4,2004-11-15,2017-07-01 00:00:00,dates_for_filing,15NOV04,F,12.624229979466119,F4
1,2010-12-22,2017-07-01 00:00:00,final_action,22DEC10,F,6.524298425735798,F1
2A,2015-09-08,2017-07-01 00:00:00,final_action,08SEP15,F,1.8124572210814511,F2A
2B,2010-11-01,2017-07-01 00:00:00,final_action,01NOV10,F,6.663928815879535,F2B
3,2005-07-08,2017-07-01 00:00:00,final_action,08JUL05,F,11.980835044490075,F3
4,2004-05-08,2017-07-01 00:00:00,final_action,08MAY04,F,13.14715947980835,F4
1,2011-07-22,2017-06-01 00:00:00,dates_for_filing,22JUL11,F,5.861738535249829,F1
2A,2016-04-08,2017-06-01 00:00:00,dates_for_filing,08APR16,F,1.1471594798083504,F2A
2B,2011-09-01,2017-06-01 00:00:00,dates_for_filing,01SEP11,F,5.749486652977413,F2B
3,2005-12-01,2017-06-01 00:00:00,dates_for_filing,01DEC05,F,11.498973305954825,F3
4,2004-11-15,2017-06-01 00:00:00,dates_for_filing,15NOV04,F,12.542094455852157,F4
1,2010-12-22,2017-06-01 00:00:00,final_action,22DEC10,F,6.442162902121835,F1
2A,2015-08-15,2017-06-01 00:00:00,final_action,15AUG15,F,1.7960301163586585,F2A
2B,2010-10-22,2017-06-01 00:00:00,final_action,22OCT10,F,6.609171800136893,F2B
3,2005-07-01,2017-06-01 00:00:00,final_action,01JUL05,F,11.917864476386036,F3
4,2004-05-08,2017-06-01 00:00:00,final_action,08MAY04,F,13.065023956194388,F4
1,2011-07-22,2017-05-01 00:00:00,dates_for_filing,22JUL11,F,5.776865160848733,F1
2A,2016-04-08,2017-05-01 00:00:00,dates_for_filing,08APR16,F,1.0622861054072552,F2A
2B,2011-09-01,2017-05-01 00:00:00,dates_for_filing,01SEP11,F,5.664613278576318,F2B
3,2005-12-01,2017-05-01 00:00:00,dates_for_filing,01DEC05,F,11.41409993155373,F3
4,2004-11-15,2017-05-01 00:00:00,dates_for_filing,15NOV04,F,12.457221081451062,F4
1,2010-12-08,2017-05-01 00:00:00,final_action,08DEC10,F,6.395619438740589,F1
2A,2015-07-15,2017-05-01 00:00:00,final_action,15JUL15,F,1.7960301163586585,F2A
2B,2010-10-01,2017-05-01 00:00:00,final_action,01OCT10,F,6.581793292265571,F2B
3,2005-06-15,2017-05-01 00:00:00,final_action,15JUN05,F,11.876796714579056,F3
4,2004-05-08,2017-05-01 00:00:00,final_action,08MAY04,F,12.980150581793293,F4
1,2011-01-01,2017-04-01 00:00:00,dates_for_filing,01JAN11,F,6.247775496235455,F1
2A,2015-11-22,2017-04-01 00:00:00,dates_for_filing,22NOV15,F,1.3579739904175223,F2A
2B,2011-02-08,2017-04-01 00:00:00,dates_for_filing,08FEB11,F,6.143737166324435,F2B
3,2005-08-22,2017-04-01 00:00:00,dates_for_filing,22AUG05,F,11.60848733744011,F3
4,2004-07-01,2017-04-01 00:00:00,dates_for_filing,01JUL04,F,12.750171115674195,F4
1,2010-10-15,2017-04-01 00:00:00,final_action,15OCT10,F,6.461327857631759,F1
2A,2015-06-08,2017-04-01 00:00:00,final_action,08JUN15,F,1.8151950718685832,F2A
2B,2010-09-15,2017-04-01 00:00:00,final_action,15SEP10,F,6.543463381245722,F2B
3,2005-05-15,2017-04-01 00:00:00,final_action,15MAY05,F,11.879534565366187,F3
4,2004-05-08,2017-04-01 00:00:00,final_action,08MAY04,F,12.898015058179329,F4
1,2011-01-01,2017-03-01 00:00:00,dates_for_filing,01JAN11,F,6.16290212183436,F1
2A,2015-11-22,2017-03-01 00:00:00,dates_for_filing,22NOV15,F,1.273100616016427,F2A
2B,2011-02-08,2017-03-01 00:00:00,dates_for_filing,08FEB11,F,6.05886379192334,F2B
3,2005-08-22,2017-03-01 00:00:00,dates_for_filing,22AUG05,F,11.523613963039015,F3
4,2004-07-01,2017-03-01 00:00:00,dates_for_filing,01JUL04,F,12.6652977412731,F4
1,2010-06-01,2017-03-01 00:00:00,final_action,01JUN10,F,6.74880219028063,F1
2A,2015-05-08,2017-03-01 00:00:00,final_action,08MAY15,F,1.8151950718685832,F2A
2B,2010-08-15,2017-03-01 00:00:00,final_action,15AUG10,F,6.543463381245722,F2B
3,2005-04-22,2017-03-01 00:00:00,final_action,22APR05,F,11.85763175906913,F3
4,2004-02-22,2017-03-01 00:00:00,final_action,22FEB04,F,13.021218343600275,F4
1,2011-01-01,2017-02-01 00:00:00,dates_for_filing,01JAN11,F,6.0862422997946615,F1
2A,2015-11-22,2017-02-01 00:00:00,dates_for_filing,22NOV15,F,1.1964407939767283,F2A
2B,2011-02-08,2017-02-01 00:00:00,dates_for_filing,08FEB11,F,5.982203969883641,F2B
3,2005-08-22,2017-02-01 00:00:00,dates_for_filing,22AUG05,F,11.446954140999315,F3
4,2004-07-01,2017-02-01 00:00:00,dates_for_filing,01JUL04,F,12.588637919233403,F4
1,2010-02-22,2017-02-01 00:00:00,final_action,22FEB10,F,6.9431895961670085,F1
2A,2015-04-15,2017-02-01 00:00:00,final_action,15APR15,F,1.8015058179329226,F2A
2B,2010-07-08,2017-02-01 00:00:00,final_action,08JUL10,F,6.570841889117043,F2B
3,2005-03-22,2017-02-01 00:00:00,final_action,22MAR05,F,11.865845311430528,F3
4,2004-01-22,2017-02-01 00:00:00,final_action,22JAN04,F,13.02943189596167,F4
1,2011-01-01,2017-01-01 00:00:00,dates_for_filing,01JAN11,F,6.0013689253935665,F1
2A,2015-11-22,2017-01-01 00:00:00,dates_for_filing,22NOV15,F,1.111567419575633,F2A
2B,2011-02-08,2017-01-01 00:00:00,dates_for_filing,08FEB11,F,5.897330595482546,F2B
3,2005-08-22,2017-01-01 00:00:00,dates_for_filing,22AUG05,F,11.36208076659822,F3
4,2004-07-01,2017-01-01 00:00:00,dates_for_filing,01JUL04,F,12.503764544832306,F4
1,2010-01-08,2017-01-01 00:00:00,final_action,08JAN10,F,6.981519507186858,F1
2A,2015-03-22,2017-01-01 00:00:00,final_action,22MAR15,F,1.782340862422998,F2A
2B,2010-06-08,2017-01-01 00:00:00,final_action,08JUN10,F,6.568104038329911,F2B
3,2005-03-01,2017-01-01 00:00:00,final_action,01MAR05,F,11.838466803559205,F3
4,2003-11-22,2017-01-01 00:00:00,final_action,22NOV03,F,13.111567419575634,F4
1,2011-01-01,2016-12-01 00:00:00,dates_for_filing,01JAN11,F,5.916495550992471,F1
2A,2015-11-22,2016-12-01 00:00:00,dates_for_filing,22NOV15,F,1.0266940451745379,F2A
2B,2011-02-08,2016-12-01 00:00:00,dates_for_filing,08FEB11,F,5.812457221081451,F2B
3,2005-08-22,2016-12-01 00:00:00,dates_for_filing,22AUG05,F,11.277207392197125,F3
4,2004-07-01,2016-12-01 00:00:00,dates_for_filing,01JUL04,F,12.41889117043121,F4
1,2009-12-01,2016-12-01 00:00:00,final_action,01DEC09,F,7.000684462696783,F1
2A,2015-02-22,2016-12-01 00:00:00,final_action,22FEB15,F,1.7741273100616017,F2A
2B,2010-05-08,2016-12-01 00:00:00,final_action,08MAY10,F,6.568104038329911,F2B
3,2005-02-15,2016-12-01 00:00:00,final_action,15FEB05,F,11.791923340177961,F3
4,2003-10-01,2016-12-01 00:00:00,final_action,01OCT03,F,13.169062286105408,F4
1,2011-01-01,2016-11-01 00:00:00,dates_for_filing,01JAN11,F,5.834360027378508,F1
2A,2015-11-22,2016-11-01 00:00:00,dates_for_filing,22NOV15,F,0.944558521560575,F2A
2B,2011-02-08,2016-11-01 00:00:00,dates_for_filing,08FEB11,F,5.730321697467488,F2B
3,2005-08-22,2016-11-01 00:00:00,dates_for_filing,22AUG05,F,11.195071868583161,F3
4,2004-07-01,2016-11-01 00:00:00,dates_for_filing,01JUL04,F,12.336755646817249,F4
1,2009-10-22,2016-11-01 00:00:00,final_action,22OCT09,F,7.028062970568104,F1
2A,2015-01-22,2016-11-01 00:00:00,final_action,22JAN15,F,1.7768651608487338,F2A
2B,2010-04-15,2016-11-01 00:00:00,final_action,15APR10,F,6.548939082819986,F2B
3,2005-01-22,2016-11-01 00:00:00,final_action,22JAN05,F,11.775496235455167,F3
4,2003-08-01,2016-11-01 00:00:00,final_action,01AUG03,F,13.253935660506503,F4
1,2011-01-01,2016-10-01 00:00:00,dates_for_filing,01JAN11,F,5.749486652977413,F1
