F_level,priority_date,visa_bulletin_date,table_type,raw_value,status,visa_wait_time,raw_category
4,1997-12-01,2016-10-01 00:00:00,dates_for_filing,01DEC97,F,18.833675564681723,F4
1,1995-04-01,2016-10-01 00:00:00,final_action,01APR95,F,21.503080082135522,F1
2A,2014-12-01,2016-10-01 00:00:00,final_action,01DEC14,F,1.834360027378508,F2A
2B,1995-10-01,2016-10-01 00:00:00,final_action,01OCT95,F,21.00205338809035,F2B
3,1994-11-22,2016-10-01 00:00:00,final_action,22NOV94,F,21.859000684462696,F3
4,1997-05-01,2016-10-01 00:00:00,final_action,01MAY97,F,19.419575633127995,F4
1,1995-04-01,2016-09-01 00:00:00,dates_for_filing,01APR95,F,21.420944558521562,F1
2A,2015-11-22,2016-09-01 00:00:00,dates_for_filing,22NOV15,F,0.7775496235455168,F2A
2B,1996-05-22,2016-09-01 00:00:00,dates_for_filing,22MAY96,F,20.279260780287473,F2B
3,1995-05-01,2016-09-01 00:00:00,dates_for_filing,01MAY95,F,21.338809034907598,F3
4,1998-06-01,2016-09-01 00:00:00,dates_for_filing,01JUN98,F,18.253251197809718,F4
1,1995-03-22,2016-09-01 00:00:00,final_action,22MAR95,F,21.44832306639288,F1
2A,2014-09-01,2016-09-01 00:00:00,final_action,01SEP14,F,2.001368925393566,F2A
2B,1995-09-15,2016-09-01 00:00:00,final_action,15SEP95,F,20.9637234770705,F2B
3,1994-11-15,2016-09-01 00:00:00,final_action,15NOV94,F,21.796030116358658,F3
4,1997-04-22,2016-09-01 00:00:00,final_action,22APR97,F,19.362080766598222,F4
1,1995-04-01,2016-08-01 00:00:00,dates_for_filing,01APR95,F,21.336071184120467,F1
2A,2015-11-22,2016-08-01 00:00:00,dates_for_filing,22NOV15,F,0.6926762491444216,F2A
2B,1996-05-22,2016-08-01 00:00:00,dates_for_filing,22MAY96,F,20.194387405886378,F2B
3,1995-05-01,2016-08-01 00:00:00,dates_for_filing,01MAY95,F,21.253935660506503,F3
4,1998-06-01,2016-08-01 00:00:00,dates_for_filing,01JUN98,F,18.168377823408623,F4
1,1995-03-08,2016-08-01 00:00:00,final_action,08MAR95,F,21.401779603011637,F1
2A,2014-09-01,2016-08-01 00:00:00,final_action,01SEP14,F,1.9164955509924708,F2A
2B,1995-09-08,2016-08-01 00:00:00,final_action,08SEP95,F,20.89801505817933,F2B
3,1994-10-22,2016-08-01 00:00:00,final_action,22OCT94,F,21.776865160848732,F3
4,1997-04-15,2016-08-01 00:00:00,final_action,15APR97,F,19.29637234770705,F4
1,1995-04-01,2016-07-01 00:00:00,dates_for_filing,01APR95,F,21.251197809719372,F1
2A,2015-10-15,2016-07-01 00:00:00,dates_for_filing,15OCT15,F,0.7118412046543463,F2A
2B,1996-05-15,2016-07-01 00:00:00,dates_for_filing,15MAY96,F,20.128678986995208,F2B
3,1995-05-01,2016-07-01 00:00:00,dates_for_filing,01MAY95,F,21.169062286105408,F3
4,1998-06-01,2016-07-01 00:00:00,dates_for_filing,01JUN98,F,18.083504449007528,F4
1,1995-03-08,2016-07-01 00:00:00,final_action,08MAR95,F,21.31690622861054,F1
2A,2014-09-01,2016-07-01 00:00:00,final_action,01SEP14,F,1.8316221765913758,F2A
2B,1995-09-08,2016-07-01 00:00:00,final_action,08SEP95,F,20.813141683778234,F2B
3,1994-10-22,2016-07-01 00:00:00,final_action,22OCT94,F,21.691991786447637,F3
4,1997-04-15,2016-07-01 00:00:00,final_action,15APR97,F,19.211498973305954,F4
1,1995-04-01,2016-06-01 00:00:00,dates_for_filing,01APR95,F,21.169062286105408,F1
2A,2015-10-15,2016-06-01 00:00:00,dates_for_filing,15OCT15,F,0.6297056810403833,F2A
2B,1996-05-15,2016-06-01 00:00:00,dates_for_filing,15MAY96,F,20.046543463381244,F2B
3,1995-05-01,2016-06-01 00:00:00,dates_for_filing,01MAY95,F,21.086926762491444,F3
4,1998-06-01,2016-06-01 00:00:00,dates_for_filing,01JUN98,F,18.001368925393567,F4
1,1995-02-22,2016-06-01 00:00:00,final_action,22FEB95,F,21.27310061601643,F1
2A,2014-09-01,2016-06-01 00:00:00,final_action,01SEP14,F,1.7494866529774127,F2A
2B,1995-09-08,2016-06-01 00:00:00,final_action,08SEP95,F,20.73100616016427,F2B
3,1994-10-22,2016-06-01 00:00:00,final_action,22OCT94,F,21.609856262833677,F3
4,1997-04-15,2016-06-01 00:00:00,final_action,15APR97,F,19.129363449691994,F4
1,1995-04-01,2016-05-01 00:00:00,dates_for_filing,01APR95,F,21.084188911704313,F1
2A,2015-06-15,2016-05-01 00:00:00,dates_for_filing,15JUN15,F,0.8788501026694046,F2A
2B,1996-04-01,2016-05-01 00:00:00,dates_for_filing,01APR96,F,20.082135523613964,F2B
3,1995-05-01,2016-05-01 00:00:00,dates_for_filing,01MAY95,F,21.00205338809035,F3
4,1998-06-01,2016-05-01 00:00:00,dates_for_filing,01JUN98,F,17.916495550992472,F4
1,1995-02-08,2016-05-01 00:00:00,final_action,08FEB95,F,21.22655715263518,F1
2A,2014-08-15,2016-05-01 00:00:00,final_action,15AUG14,F,1.7111567419575633,F2A
2B,1995-09-08,2016-05-01 00:00:00,final_action,08SEP95,F,20.646132785763175,F2B
3,1994-10-08,2016-05-01 00:00:00,final_action,08OCT94,F,21.56331279945243,F3
4,1997-04-08,2016-05-01 00:00:00,final_action,08APR97,F,19.06365503080082,F4
1,1995-04-01,2016-04-01 00:00:00,dates_for_filing,01APR95,F,21.00205338809035,F1
2A,2015-06-15,2016-04-01 00:00:00,dates_for_filing,15JUN15,F,0.7967145790554415,F2A
2B,1996-04-01,2016-04-01 00:00:00,dates_for_filing,01APR96,F,20.0,F2B
3,1995-05-01,2016-04-01 00:00:00,dates_for_filing,01MAY95,F,20.919917864476385,F3
4,1998-06-01,2016-04-01 00:00:00,dates_for_filing,01JUN98,F,17.83436002737851,F4
1,1995-01-22,2016-04-01 00:00:00,final_action,22JAN95,F,21.190965092402465,F1
2A,2014-07-22,2016-04-01 00:00:00,final_action,22JUL14,F,1.6947296372347707,F2A
2B,1995-09-08,2016-04-01 00:00:00,final_action,08SEP95,F,20.56399726214921,F2B
3,1994-10-01,2016-04-01 00:00:00,final_action,01OCT94,F,21.50034223134839,F3
4,1997-04-08,2016-04-01 00:00:00,final_action,08APR97,F,18.981519507186857,F4
1,1995-04-01,2016-03-01 00:00:00,dates_for_filing,01APR95,F,20.917180013689254,F1
2A,2015-06-15,2016-03-01 00:00:00,dates_for_filing,15JUN15,F,0.7118412046543463,F2A
2B,1996-04-01,2016-03-01 00:00:00,dates_for_filing,01APR96,F,19.915126625598905,F2B
3,1995-05-01,2016-03-01 00:00:00,dates_for_filing,01MAY95,F,20.83504449007529,F3
4,1998-06-01,2016-03-01 00:00:00,dates_for_filing,01JUN98,F,17.749486652977414,F4
1,1995-01-08,2016-03-01 00:00:00,final_action,08JAN95,F,21.144421629021217,F1
2A,2014-06-15,2016-03-01 00:00:00,final_action,15JUN14,F,1.7111567419575633,F2A
2B,1995-09-08,2016-03-01 00:00:00,final_action,08SEP95,F,20.479123887748116,F2B
3,1994-09-15,2016-03-01 00:00:00,final_action,15SEP94,F,21.45927446954141,F3
4,1997-04-01,2016-03-01 00:00:00,final_action,01APR97,F,18.915811088295687,F4
1,1995-04-01,2016-02-01 00:00:00,dates_for_filing,01APR95,F,20.83778234086242,F1
2A,2015-06-15,2016-02-01 00:00:00,dates_for_filing,15JUN15,F,0.6324435318275154,F2A
2B,1996-04-01,2016-02-01 00:00:00,dates_for_filing,01APR96,F,19.835728952772072,F2B
3,1995-05-01,2016-02-01 00:00:00,dates_for_filing,01MAY95,F,20.75564681724846,F3
4,1998-06-01,2016-02-01 00:00:00,dates_for_filing,01JUN98,F,17.67008898015058,F4
1,1995-01-01,2016-02-01 00:00:00,final_action,01JAN95,F,21.084188911704313,F1
2A,2014-06-08,2016-02-01 00:00:00,final_action,08JUN14,F,1.6509240246406571,F2A
2B,1995-09-08,2016-02-01 00:00:00,final_action,08SEP95,F,20.399726214921287,F2B
3,1994-09-08,2016-02-01 00:00:00,final_action,08SEP94,F,21.399041752224505,F3
4,1997-04-01,2016-02-01 00:00:00,final_action,01APR97,F,18.836413415468858,F4
1,1995-04-01,2016-01-01 00:00:00,dates_for_filing,01APR95,F,20.752908966461327,F1
2A,2015-06-15,2016-01-01 00:00:00,dates_for_filing,15JUN15,F,0.5475701574264202,F2A
2B,1996-04-01,2016-01-01 00:00:00,dates_for_filing,01APR96,F,19.750855578370977,F2B
3,1995-05-01,2016-01-01 00:00:00,dates_for_filing,01MAY95,F,20.670773442847366,F3
4,1998-06-01,2016-01-01 00:00:00,dates_for_filing,01JUN98,F,17.585215605749486,F4
1,1994-12-22,2016-01-01 00:00:00,final_action,22DEC94,F,21.026694045174537,F1
2A,2014-06-01,2016-01-01 00:00:00,final_action,01JUN14,F,1.5852156057494866,F2A
2B,1995-09-08,2016-01-01 00:00:00,final_action,08SEP95,F,20.314852840520192,F2B
3,1994-08-01,2016-01-01 00:00:00,final_action,01AUG94,F,21.418206707734427,F3
4,1997-04-01,2016-01-01 00:00:00,final_action,01APR97,F,18.751540041067763,F4
1,1995-04-01,2015-12-01 00:00:00,dates_for_filing,01APR95,F,20.66803559206023,F1
2A,2015-03-01,2015-12-01 00:00:00,dates_for_filing,01MAR15,F,0.7529089664613279,F2A
2B,1996-04-01,2015-12-01 00:00:00,dates_for_filing,01APR96,F,19.665982203969882,F2B
3,1995-05-01,2015-12-01 00:00:00,dates_for_filing,01MAY95,F,20.58590006844627,F3
4,1998-06-01,2015-12-01 00:00:00,dates_for_filing,01JUN98,F,17.50034223134839,F4
1,1994-12-08,2015-12-01 00:00:00,final_action,08DEC94,F,20.980150581793293,F1
2A,2014-05-08,2015-12-01 00:00:00,final_action,08MAY14,F,1.566050650239562,F2A
2B,1995-09-08,2015-12-01 00:00:00,final_action,08SEP95,F,20.229979466119097,F2B
3,1994-07-08,2015-12-01 00:00:00,final_action,08JUL94,F,21.399041752224505,F3
4,1997-04-01,2015-12-01 00:00:00,final_action,01APR97,F,18.666666666666668,F4
1,1995-04-01,2015-11-01 00:00:00,dates_for_filing,01APR95,F,20.58590006844627,F1
2A,2015-03-01,2015-11-01 00:00:00,dates_for_filing,01MAR15,F,0.6707734428473648,F2A
2B,1996-04-01,2015-11-01 00:00:00,dates_for_filing,01APR96,F,19.583846680355922,F2B
3,1995-05-01,2015-11-01 00:00:00,dates_for_filing,01MAY95,F,20.503764544832308,F3
4,1998-06-01,2015-11-01 00:00:00,dates_for_filing,01JUN98,F,17.418206707734427,F4
1,1994-12-01,2015-11-01 00:00:00,final_action,01DEC94,F,20.917180013689254,F1
2A,2014-04-01,2015-11-01 00:00:00,final_action,01APR14,F,1.5852156057494866,F2A
2B,1995-08-22,2015-11-01 00:00:00,final_action,22AUG95,F,20.194387405886378,F2B
3,1994-06-15,2015-11-01 00:00:00,final_action,15JUN94,F,21.37987679671458,F3
4,1997-04-01,2015-11-01 00:00:00,final_action,01APR97,F,18.584531143052704,F4
1,1995-04-01,2015-10-01 00:00:00,dates_for_filing,01APR95,F,20.501026694045173,F1
2A,2015-03-01,2015-10-01 00:00:00,dates_for_filing,01MAR15,F,0.5859000684462696,F2A
2B,1996-01-01,2015-10-01 00:00:00,dates_for_filing,01JAN96,F,19.748117727583846,F2B
3,1995-05-01,2015-10-01 00:00:00,dates_for_filing,01MAY95,F,20.418891170431213,F3
4,1998-05-01,2015-10-01 00:00:00,dates_for_filing,01MAY98,F,17.418206707734427,F4
1,1994-11-22,2015-10-01 00:00:00,final_action,22NOV94,F,20.856947296372347,F1
2A,2014-03-01,2015-10-01 00:00:00,final_action,01MAR14,F,1.5852156057494866,F2A
2B,1995-08-01,2015-10-01 00:00:00,final_action,01AUG95,F,20.16700889801506,F2B
3,1994-06-08,2015-10-01 00:00:00,final_action,08JUN94,F,21.31416837782341,F3
4,1997-03-22,2015-10-01 00:00:00,final_action,22MAR97,F,18.527036276522928,F4
1,1994-11-15,2015-09-01 00:00:00,final_action,15NOV94,F,20.79397672826831,F1
2A,2014-02-01,2015-09-01 00:00:00,final_action,01FEB14,F,1.5797399041752225,F2A
2B,1995-07-15,2015-09-01 00:00:00,final_action,15JUL95,F,20.13141683778234,F2B
3,1994-05-22,2015-09-01 00:00:00,final_action,22MAY94,F,21.27857631759069,F3
4,1997-03-15,2015-09-01 00:00:00,final_action,15MAR97,F,18.46406570841889,F4
1,1994-11-15,2015-08-01 00:00:00,final_action,15NOV94,F,20.709103353867214,F1
2A,2013-11-01,2015-08-01 00:00:00,final_action,01NOV13,F,1.7467488021902806,F2A
2B,1995-04-08,2015-08-01 00:00:00,final_action,08APR95,F,20.314852840520192,F2B
3,1994-04-22,2015-08-01 00:00:00,final_action,22APR94,F,21.27583846680356,F3
4,1997-03-01,2015-08-01 00:00:00,final_action,01MAR97,F,18.417522245037645,F4
1,1994-11-15,2015-07-01 00:00:00,final_action,15NOV94,F,20.62422997946612,F1
2A,2013-09-15,2015-07-01 00:00:00,final_action,15SEP13,F,1.7905544147843941,F2A
2B,1995-04-08,2015-07-01 00:00:00,final_action,08APR95,F,20.229979466119097,F2B
3,1994-04-22,2015-07-01 00:00:00,final_action,22APR94,F,21.190965092402465,F3
4,1997-03-01,2015-07-01 00:00:00,final_action,01MAR97,F,18.33264887063655,F4
1,1994-11-15,2015-06-01 00:00:00,final_action,15NOV94,F,20.542094455852155,F1
2A,2013-08-08,2015-06-01 00:00:00,final_action,08AUG13,F,1.8124572210814511,F2A
2B,1995-04-08,2015-06-01 00:00:00,final_action,08APR95,F,20.147843942505133,F2B
3,1994-04-15,2015-06-01 00:00:00,final_action,15APR94,F,21.127994524298426,F3
4,1997-03-01,2015-06-01 00:00:00,final_action,01MAR97,F,18.250513347022586,F4
1,1994-11-08,2015-05-01 00:00:00,final_action,08NOV94,F,20.476386036960985,F1
2A,2013-08-08,2015-05-01 00:00:00,final_action,08AUG13,F,1.727583846680356,F2A
2B,1995-04-01,2015-05-01 00:00:00,final_action,01APR95,F,20.082135523613964,F2B
3,1994-04-15,2015-05-01 00:00:00,final_action,15APR94,F,21.04312114989733,F3
4,1997-07-15,2015-05-01 00:00:00,final_action,15JUL97,F,17.793292265571527,F4
1,1994-11-01,2015-04-01 00:00:00,final_action,01NOV94,F,20.413415468856947,F1
2A,2013-07-08,2015-04-01 00:00:00,final_action,08JUL13,F,1.730321697467488,F2A
2B,1995-02-01,2015-04-01 00:00:00,final_action,01FEB95,F,20.161533196440793,F2B
3,1994-04-01,2015-04-01 00:00:00,final_action,01APR94,F,20.999315537303218,F3
4,1997-07-08,2015-04-01 00:00:00,final_action,08JUL97,F,17.730321697467488,F4
1,1994-10-22,2015-03-01 00:00:00,final_action,22OCT94,F,20.355920602327174,F1
2A,2013-05-22,2015-03-01 00:00:00,final_action,22MAY13,F,1.7741273100616017,F2A
2B,1995-01-01,2015-03-01 00:00:00,final_action,01JAN95,F,20.161533196440793,F2B
3,1994-02-22,2015-03-01 00:00:00,final_action,22FEB94,F,21.018480492813143,F3
4,1997-06-01,2015-03-01 00:00:00,final_action,01JUN97,F,17.746748802190282,F4
1,1994-10-01,2015-02-01 00:00:00,final_action,01OCT94,F,20.33675564681725,F1
2A,2013-04-22,2015-02-01 00:00:00,final_action,22APR13,F,1.7796030116358659,F2A
2B,1994-12-15,2015-02-01 00:00:00,final_action,15DEC94,F,20.13141683778234,F2B
3,1994-01-15,2015-02-01 00:00:00,final_action,15JAN94,F,21.045859000684462,F3
4,1997-04-22,2015-02-01 00:00:00,final_action,22APR97,F,17.779603011635867,F4
1,1994-09-15,2015-01-01 00:00:00,final_action,15SEP94,F,20.295687885010267,F1
2A,2013-02-22,2015-01-01 00:00:00,final_action,22FEB13,F,1.8562628336755647,F2A
2B,1994-11-01,2015-01-01 00:00:00,final_action,01NOV94,F,20.16700889801506,F2B
3,1993-12-15,2015-01-01 00:00:00,final_action,15DEC93,F,21.045859000684462,F3
4,1997-03-22,2015-01-01 00:00:00,final_action,22MAR97,F,17.779603011635867,F4
1,1994-08-15,2014-12-01 00:00:00,final_action,15AUG94,F,20.295687885010267,F1
2A,2013-01-01,2014-12-01 00:00:00,final_action,01JAN13,F,1.9137577002053388,F2A
2B,1994-10-01,2014-12-01 00:00:00,final_action,01OCT94,F,20.16700889801506,F2B
3,1993-11-15,2014-12-01 00:00:00,final_action,15NOV93,F,21.04312114989733,F3
4,1997-03-01,2014-12-01 00:00:00,final_action,01MAR97,F,17.752224503764545,F4
1,1994-07-08,2014-11-01 00:00:00,final_action,08JUL94,F,20.317590691307323,F1
2A,2012-09-22,2014-11-01 00:00:00,final_action,22SEP12,F,2.108145106091718,F2A
2B,1994-09-08,2014-11-01 00:00:00,final_action,08SEP94,F,20.147843942505133,F2B
3,1993-11-01,2014-11-01 00:00:00,final_action,01NOV93,F,20.999315537303218,F3
4,1997-02-15,2014-11-01 00:00:00,final_action,15FEB97,F,17.70841889117043,F4
1,1994-06-22,2014-10-01 00:00:00,final_action,22JUN94,F,20.27652292950034,F1
2A,2012-07-22,2014-10-01 00:00:00,final_action,22JUL12,F,2.193018480492813,F2A
2B,1994-08-01,2014-10-01 00:00:00,final_action,01AUG94,F,20.16700889801506,F2B
3,1993-10-22,2014-10-01 00:00:00,final_action,22OCT93,F,20.941820670773442,F3
4,1997-02-01,2014-10-01 00:00:00,final_action,01FEB97,F,17.661875427789184,F4
1,1994-06-01,2014-09-01 00:00:00,final_action,01JUN94,F,20.251882272416154,F1
2A,2012-04-22,2014-09-01 00:00:00,final_action,22APR12,F,2.3600273785078714,F2A
2B,1994-05-15,2014-09-01 00:00:00,final_action,15MAY94,F,20.298425735797398,F2B
3,1993-10-15,2014-09-01 00:00:00,final_action,15OCT93,F,20.878850102669404,F3
4,1997-01-22,2014-09-01 00:00:00,final_action,22JAN97,F,17.607118412046542,F4
1,1994-04-08,2014-08-01 00:00:00,final_action,08APR94,F,20.314852840520192,F1
2A,2011-03-15,2014-08-01 00:00:00,final_action,15MAR11,F,3.381245722108145,F2A
2B,1994-04-01,2014-08-01 00:00:00,final_action,01APR94,F,20.334017796030118,F2B
3,1993-09-15,2014-08-01 00:00:00,final_action,15SEP93,F,20.876112251882272,F3
4,1997-01-01,2014-08-01 00:00:00,final_action,01JAN97,F,17.579739904175224,F4
1,1994-02-01,2014-07-01 00:00:00,final_action,01FEB94,F,20.410677618069816,F1
2A,2011-03-15,2014-07-01 00:00:00,final_action,15MAR11,F,3.29637234770705,F2A
2B,1993-11-22,2014-07-01 00:00:00,final_action,22NOV93,F,20.605065023956193,F2B
3,1993-08-08,2014-07-01 00:00:00,final_action,08AUG93,F,20.895277207392198,F3
4,1996-12-15,2014-07-01 00:00:00,final_action,15DEC96,F,17.541409993155373,F4
1,1993-12-15,2014-06-01 00:00:00,final_action,15DEC93,F,20.459958932238195,F1
2A,2011-03-15,2014-06-01 00:00:00,final_action,15MAR11,F,3.2142368240930868,F2A
2B,1993-08-01,2014-06-01 00:00:00,final_action,01AUG93,F,20.83230663928816,F2B
3,1993-07-22,2014-06-01 00:00:00,final_action,22JUL93,F,20.859685147159478,F3
4,1996-12-08,2014-06-01 00:00:00,final_action,08DEC96,F,17.478439425051334,F4
1,1993-11-15,2014-05-01 00:00:00,final_action,15NOV93,F,20.45722108145106,F1
2A,2012-04-15,2014-05-01 00:00:00,final_action,15APR12,F,2.0424366872005475,F2A
2B,1993-05-15,2014-05-01 00:00:00,final_action,15MAY93,F,20.960985626283367,F2B
3,1993-07-01,2014-05-01 00:00:00,final_action,01JUL93,F,20.83230663928816,F3
4,1996-12-01,2014-05-01 00:00:00,final_action,01DEC96,F,17.412731006160165,F4
1,1993-11-01,2014-04-01 00:00:00,final_action,01NOV93,F,20.413415468856947,F1
2A,2012-04-15,2014-04-01 00:00:00,final_action,15APR12,F,1.9603011635865846,F2A
2B,1993-05-01,2014-04-01 00:00:00,final_action,01MAY93,F,20.917180013689254,F2B
3,1993-06-22,2014-04-01 00:00:00,final_action,22JUN93,F,20.774811772758383,F3
4,1996-11-22,2014-04-01 00:00:00,final_action,22NOV96,F,17.35523613963039,F4
1,1993-10-15,2014-03-01 00:00:00,final_action,15OCT93,F,20.3750855578371,F1
2A,2012-04-15,2014-03-01 00:00:00,final_action,15APR12,F,1.8754277891854894,F2A
2B,1993-05-01,2014-03-01 00:00:00,final_action,01MAY93,F,20.83230663928816,F2B
3,1993-06-08,2014-03-01 00:00:00,final_action,08JUN93,F,20.72826830937714,F3
4,1996-11-15,2014-03-01 00:00:00,final_action,15NOV96,F,17.28952772073922,F4
1,1993-10-01,2014-02-01 00:00:00,final_action,01OCT93,F,20.33675564681725,F1
2A,2013-09-01,2014-02-01 00:00:00,final_action,01SEP13,F,0.4188911704312115,F2A
2B,1993-05-01,2014-02-01 00:00:00,final_action,01MAY93,F,20.75564681724846,F2B
3,1993-06-01,2014-02-01 00:00:00,final_action,01JUN93,F,20.670773442847366,F3
4,1996-11-08,2014-02-01 00:00:00,final_action,08NOV96,F,17.232032854209447,F4
1,1993-09-22,2014-01-01 00:00:00,final_action,22SEP93,F,20.27652292950034,F1
2A,2013-09-01,2014-01-01 00:00:00,final_action,01SEP13,F,0.33401779603011633,F2A
2B,1994-04-01,2014-01-01 00:00:00,final_action,01APR94,F,19.753593429158112,F2B
3,1993-06-01,2014-01-01 00:00:00,final_action,01JUN93,F,20.58590006844627,F3
4,1996-11-01,2014-01-01 00:00:00,final_action,01NOV96,F,17.166324435318277,F4
1,1993-09-22,2013-12-01 00:00:00,final_action,22SEP93,F,20.191649555099247,F1
2A,2013-09-01,2013-12-01 00:00:00,final_action,01SEP13,F,0.24914442162902123,F2A
2B,1994-04-01,2013-12-01 00:00:00,final_action,01APR94,F,19.668720054757017,F2B
3,1993-06-01,2013-12-01 00:00:00,final_action,01JUN93,F,20.501026694045173,F3
4,1996-10-22,2013-12-01 00:00:00,final_action,22OCT96,F,17.1088295687885,F4
1,1993-09-22,2013-11-01 00:00:00,final_action,22SEP93,F,20.109514031485283,F1
2A,2013-09-01,2013-11-01 00:00:00,final_action,01SEP13,F,0.16700889801505817,F2A
2B,1994-04-01,2013-11-01 00:00:00,final_action,01APR94,F,19.586584531143053,F2B
3,1993-06-01,2013-11-01 00:00:00,final_action,01JUN93,F,20.418891170431213,F3
4,1996-10-22,2013-11-01 00:00:00,final_action,22OCT96,F,17.026694045174537,F4
1,1993-09-22,2013-10-01 00:00:00,final_action,22SEP93,F,20.024640657084188,F1
2A,2013-09-01,2013-10-01 00:00:00,final_action,01SEP13,F,0.08213552361396304,F2A
2B,1994-03-08,2013-10-01 00:00:00,final_action,08MAR94,F,19.567419575633128,F2B
3,1993-05-22,2013-10-01 00:00:00,final_action,22MAY93,F,20.361396303901437,F3
4,1996-10-15,2013-10-01 00:00:00,final_action,15OCT96,F,16.960985626283367,F4
1,1993-09-08,2013-09-01 00:00:00,final_action,08SEP93,F,19.980835044490075,F1
2A,2013-09-01,2013-09-01 00:00:00,final_action,C,C,0.0,F2A
2B,1994-02-22,2013-09-01 00:00:00,final_action,22FEB94,F,19.523613963039015,F2B
3,1993-05-15,2013-09-01 00:00:00,final_action,15MAY93,F,20.298425735797398,F3
4,1996-10-08,2013-09-01 00:00:00,final_action,08OCT96,F,16.89801505817933,F4
1,1993-09-01,2013-08-01 00:00:00,final_action,01SEP93,F,19.915126625598905,F1
2A,2013-08-01,2013-08-01 00:00:00,final_action,C,C,0.0,F2A
2B,1994-02-01,2013-08-01 00:00:00,final_action,01FEB94,F,19.496235455167692,F2B
3,1993-05-01,2013-08-01 00:00:00,final_action,01MAY93,F,20.251882272416154,F3
4,1996-09-22,2013-08-01 00:00:00,final_action,22SEP96,F,16.856947296372347,F4
1,1993-08-22,2013-07-01 00:00:00,final_action,22AUG93,F,19.857631759069132,F1
2A,2011-09-01,2013-07-01 00:00:00,final_action,01SEP11,F,1.8316221765913758,F2A
2B,1993-11-01,2013-07-01 00:00:00,final_action,01NOV93,F,19.66324435318275,F2B
3,1993-04-22,2013-07-01 00:00:00,final_action,22APR93,F,20.191649555099247,F3
4,1996-09-22,2013-07-01 00:00:00,final_action,22SEP96,F,16.772073921971252,F4
1,1993-08-15,2013-06-01 00:00:00,final_action,15AUG93,F,19.794661190965094,F1
2A,2011-05-08,2013-06-01 00:00:00,final_action,08MAY11,F,2.0670773442847366,F2A
2B,1993-06-15,2013-06-01 00:00:00,final_action,15JUN93,F,19.96167008898015,F2B
3,1993-04-08,2013-06-01 00:00:00,final_action,08APR93,F,20.147843942505133,F3
4,1996-09-15,2013-06-01 00:00:00,final_action,15SEP96,F,16.709103353867214,F4
1,1993-08-08,2013-05-01 00:00:00,final_action,08AUG93,F,19.72895277207392,F1
2A,2011-02-01,2013-05-01 00:00:00,final_action,01FEB11,F,2.245037645448323,F2A
2B,1993-05-01,2013-05-01 00:00:00,final_action,01MAY93,F,20.0,F2B
3,1993-04-01,2013-05-01 00:00:00,final_action,01APR93,F,20.082135523613964,F3
4,1996-09-08,2013-05-01 00:00:00,final_action,08SEP96,F,16.643394934976044,F4
1,1993-08-01,2013-04-01 00:00:00,final_action,01AUG93,F,19.665982203969882,F1
2A,2010-12-01,2013-04-01 00:00:00,final_action,01DEC10,F,2.3326488706365502,F2A
2B,1993-02-22,2013-04-01 00:00:00,final_action,22FEB93,F,20.10403832991102,F2B
3,1993-03-22,2013-04-01 00:00:00,final_action,22MAR93,F,20.027378507871322,F3
4,1996-09-01,2013-04-01 00:00:00,final_action,01SEP96,F,16.580424366872005,F4
1,1993-07-22,2013-03-01 00:00:00,final_action,22JUL93,F,19.60848733744011,F1
2A,2010-11-15,2013-03-01 00:00:00,final_action,15NOV10,F,2.291581108829569,F2A
2B,1993-01-15,2013-03-01 00:00:00,final_action,15JAN93,F,20.123203285420946,F2B
3,1993-03-15,2013-03-01 00:00:00,final_action,15MAR93,F,19.96167008898015,F3
4,1996-08-15,2013-03-01 00:00:00,final_action,15AUG96,F,16.542094455852155,F4
1,1993-07-15,2013-02-01 00:00:00,final_action,15JUL93,F,19.550992470910334,F1
2A,2010-10-08,2013-02-01 00:00:00,final_action,08OCT10,F,2.31895961670089,F2A
2B,1992-12-15,2013-02-01 00:00:00,final_action,15DEC92,F,20.13141683778234,F2B
3,1993-03-08,2013-02-01 00:00:00,final_action,08MAR93,F,19.904175222450377,F3
4,1996-08-01,2013-02-01 00:00:00,final_action,01AUG96,F,16.503764544832308,F4
1,1993-07-08,2013-01-01 00:00:00,final_action,08JUL93,F,19.485284052019164,F1
2A,2010-09-01,2013-01-01 00:00:00,final_action,01SEP10,F,2.3353867214236823,F2A
2B,1992-11-22,2013-01-01 00:00:00,final_action,22NOV92,F,20.109514031485283,F2B
3,1993-03-08,2013-01-01 00:00:00,final_action,08MAR93,F,19.81930184804928,F3
4,1996-07-22,2013-01-01 00:00:00,final_action,22JUL96,F,16.44626967830253,F4
1,1993-07-01,2012-12-01 00:00:00,final_action,01JUL93,F,19.419575633127995,F1
2A,2010-08-01,2012-12-01 00:00:00,final_action,01AUG10,F,2.3353867214236823,F2A
2B,1992-11-01,2012-12-01 00:00:00,final_action,01NOV92,F,20.082135523613964,F2B
3,1993-03-01,2012-12-01 00:00:00,final_action,01MAR93,F,19.753593429158112,F3
4,1996-07-22,2012-12-01 00:00:00,final_action,22JUL96,F,16.361396303901437,F4
1,1993-06-22,2012-11-01 00:00:00,final_action,22JUN93,F,19.362080766598222,F1
2A,2010-06-22,2012-11-01 00:00:00,final_action,22JUN10,F,2.3627652292950034,F2A
2B,1992-10-15,2012-11-01 00:00:00,final_action,15OCT92,F,20.046543463381244,F2B
3,1993-02-15,2012-11-01 00:00:00,final_action,15FEB93,F,19.709787816564,F3
